"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","SPOTIFY_PLAYLIST_LINK","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","id_genre","id_genre_perc","genre_correct","id_decade","id_decade_perc","decade_correct","id_location","id_location_perc","freq_context_words"
"208","Funk_MED_20","Funk","Medium","Running","Baby Huey",NA,"1971","no",NA,00:00:00,00:00:30,NA,20,3,1.58113883008419,1.2,0.447213595499958,3.8,0.447213595499958,2.8,1.30384048104053,3,1.22474487139159,3,0,1,"Rock",37.5,0,"1970s, 1980s",40,40,"USA_Canada",60,""
"209","Funk_MED_21","Funk","Medium","The brazilian hipster","Fort Knowx Five",NA,"2004","no",NA,00:00:26,00:00:56,NA,21,3.6,1.14017542509914,1.6,0.894427190999916,1.6,0.547722557505166,4,0.707106781186548,4,0.707106781186548,3.6,0.894427190999916,1,"Funk",83.3333333333333,100,"1970s",40,0,"USA_Canada",80,""
"210","Hiphop_HIGH_15","Hip-hop","High","ARE WE STILL FRIENDS?","Tyler, The Creator",NA,"2019","yes","""ooo""",00:01:49,00:02:19,"https://open.spotify.com/playlist/0jPPM6e1qKpkdhPDaMZUBc?si=de3e1a6911174552",15,2.2,0.836660026534076,1,0,2.8,0.447213595499958,2.6,1.14017542509914,2.8,0.447213595499958,2.2,0.836660026534076,1,"Jazz",42.8571428571429,0,"1970s",40,20,"USA_Canada",60,""
"211","Hiphop_HIGH_16","Hip-hop","High","Circles","Post Malone",NA,"2019","yes","""uh""",00:00:00,00:00:30,NA,16,4,1,2.66666666666667,2.08166599946613,2.66666666666667,1.52752523165195,4.33333333333333,1.15470053837925,4.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,1,"Pop",66.6666666666667,0,"1990s, 2000s, 2020s",33.3333333333333,0,"Europe",66.6666666666667,""
"212","Hiphop_HIGH_17","Hip-hop","High","Dang! (feat. Anderson .Paak)","Mac Miller",NA,"2016","yes","""woo""",00:04:28,00:04:58,NA,17,3.25,0.5,1,0,2.5,0.577350269189626,3.5,1,3.5,0.577350269189626,3,0.816496580927726,1,"Electronic",42.8571428571429,0,"2010s",50,50,"Europe",75,""
"213","Hiphop_HIGH_18","Hip-hop","High","God's Plan","Drake",NA,"2018","yes","""yuh""",00:02:39,00:03:09,NA,18,3,1.22474487139159,1.2,0.447213595499958,1.6,0.894427190999916,1.8,0.836660026534076,2.8,0.447213595499958,2.4,0.547722557505166,1,"Ambient",37.5,40,"2010s",80,80,"Europe",60,""
"214","Hiphop_HIGH_19","Hip-hop","High","Pursuit of Happiness (Nightmare)","Kid Cudi",NA,"2009","no",NA,00:02:55,00:03:25,NA,19,3.4,1.14017542509914,2.2,1.6431676725155,1.8,0.447213595499958,4,1.22474487139159,4,1.22474487139159,3,0.707106781186548,1,"Rock",50,0,"1970s",80,0,"Europe",80,""
"215","Hiphop_HIGH_20","Hip-hop","High","Runaway","Kanye West",NA,"2010","yes","""mm""",00:05:25,00:05:55,NA,20,2.6,1.14017542509914,1.4,0.547722557505166,4.2,0.836660026534076,2.4,0.894427190999916,3.2,0.447213595499958,2.8,0.836660026534076,1,"Ambient",40,0,"2000s",60,20,"USA_Canada",60,""
"216","Hiphop_HIGH_21","Hip-hop","High","STARGAZING","Travis Scott",NA,"2018","no","(background scream)",00:02:28,00:02:58,NA,21,2,1.4142135623731,1,0,4.4,0.894427190999916,2.8,1.09544511501033,2.8,1.09544511501033,3,0.707106781186548,1,"Dance, VG",33.3333333333333,0,"2000s, 2010s",40,40,"Europe",60,""
"217","Hiphop_LOW_01","Hip-hop","Low","6 00 AM","Canto I",NA,"2008","yes","""ah"", ""uh huh""",00:00:02,00:00:32,"https://open.spotify.com/playlist/2JQVM8Rf8bfurUMgttki6C?si=1a60ce898dce40aa",1,2.8,0.447213595499958,1,0,4,0.707106781186548,2.2,0.836660026534076,3,0.707106781186548,2.6,0.547722557505166,3,"Ambient, Pop, HipHop",25,40,"2010s",60,40,"USA_Canada",60,""
"218","Hiphop_LOW_02","Hip-hop","Low","Galab","Haykal",NA,"2023","no",NA,00:02:28,00:02:58,NA,2,3,1.4142135623731,1.4,0.894427190999916,2.6,0.547722557505166,2.8,1.30384048104053,3.2,0.836660026534076,3.2,0.447213595499958,3,"Electronic",28.5714285714286,20,"1990s",40,20,"Europe, USA_Canada",40,""
"219","Hiphop_LOW_03","Hip-hop","Low","Mun Sydän Sykkii","Hannes H",NA,"2010","yes","""ah, ""ooo"", ""mm""",00:02:38,00:03:08,NA,3,3.33333333333333,1.52752523165195,1.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,3.33333333333333,1.15470053837925,3.33333333333333,1.15470053837925,2.66666666666667,0.577350269189626,3,"RnB",50,33.3333333333333,"1990s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"220","Hiphop_LOW_04","Hip-hop","Low","Rabbit Hole","Wheelchair Sports Camp",NA,"2021","yes","""ooo""",00:00:04,00:00:34,NA,4,1.66666666666667,0.577350269189626,1.66666666666667,1.15470053837925,2.66666666666667,2.08166599946613,1.66666666666667,1.15470053837925,2.33333333333333,1.15470053837925,3.66666666666667,0.577350269189626,3,"Folk",40,0,"1990s, 2000s, 2020s",33.3333333333333,33.3333333333333,"Asia",66.6666666666667,""
"221","Hiphop_LOW_05","Hip-hop","Low","Sad Trumpet","Lee Reed",NA,"2018","no",NA,00:01:49,00:02:19,NA,5,3.25,1.5,1,0,1.5,0.577350269189626,3.25,1.70782512765993,3,1.82574185835055,2.25,0.957427107756338,3,"Ambient, Electronic",33.3333333333333,0,"1990s, 2000s, 2010s, pre1960",25,25,"USA_Canada",50,""
"222","Hiphop_LOW_06","Hip-hop","Low","Theme Song","DJ Blackskin",NA,"2009","yes","""aay"", ""wha""",00:03:15,00:03:45,NA,6,2.33333333333333,0.577350269189626,1,0,2,1,1.66666666666667,0.577350269189626,2.33333333333333,0.577350269189626,3,0,3,"HipHop, RnB",33.3333333333333,66.6666666666667,"1990s, 2000s, 2010s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,""
"223","Hiphop_LOW_07","Hip-hop","Low","Zürich","Laurin Buser",NA,"2023","no",NA,00:02:23,00:02:53,NA,7,2.75,0.957427107756338,2.5,1,1.75,0.957427107756338,3,0.816496580927726,3.5,0.577350269189626,3.25,0.5,3,"Dance",40,0,"1960s, 1970s, 1990s, 2010s",25,0,"Europe",50,""
"224","Hiphop_MED_08","Hip-hop","Medium","3030","Deltron 3030",NA,"2000","yes","""ooo"", ""ah""",00:00:34,00:01:04,"https://open.spotify.com/playlist/0pVQz9EgqgJah7QYEz99b7?si=59ef3f06204944d9",8,3,1.73205080756888,1.33333333333333,0.577350269189626,2.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,2,"Film, Folk, Pop, Funk, Electronic",20,0,"1960s, 1990s, 2010s",33.3333333333333,0,"USA_Canada",66.6666666666667,""
"225","Hiphop_MED_09","Hip-hop","Medium","La vida loca","White 2115",NA,"2018","yes","""yeah"", ""uh""",00:01:56,00:02:26,NA,9,2.8,0.836660026534076,1,0,2.4,0.547722557505166,2.4,1.14017542509914,3,0.707106781186548,2.6,1.51657508881031,2,"HipHop",30,60,"2000s",60,20,"USA_Canada",80,""
"226","Hiphop_MED_10","Hip-hop","Medium","La vie qu'onmène","Ninho",NA,"2019","no",NA,00:02:27,00:02:57,NA,10,3.25,0.957427107756338,1,0,3,1.4142135623731,3,1.15470053837925,3.75,0.5,3,0,2,"Ambient, Pop, Dance, RnB",25,0,"2000s",75,0,"Europe, Latin_SouthAm",50,""
"227","Hiphop_MED_11","Hip-hop","Medium","Live and Let Live","Souls Of Mischief",NA,"1993","no",NA,00:04:38,00:05:08,NA,11,3,1,1.66666666666667,1.15470053837925,1.66666666666667,1.15470053837925,3,0,3,0,3,1,2,"Dance",66.6666666666667,0,"1990s",66.6666666666667,66.6666666666667,"Latin_SouthAm",66.6666666666667,""
"228","Hiphop_MED_12","Hip-hop","Medium","NICE OUT","Kilo Kish",NA,"2019","yes","""uh"", ""ee"", ""yeah""",00:03:31,00:04:01,NA,12,2.25,1.25830573921179,1,0,1.5,0.577350269189626,1.5,0.577350269189626,3,0,3.75,1.25830573921179,2,"Pop",40,0,"1980s, 1990s, 2010s, 2020s",25,25,"Europe",75,""
"229","Hiphop_MED_13","Hip-hop","Medium","NOT THAT I'M ANYWHERE","Cities Aviv",NA,"2012","yes","""-eh"", ""oh""",00:01:22,00:01:52,NA,13,3.2,1.30384048104053,1,0,1.8,0.836660026534076,2.2,0.836660026534076,2.6,1.14017542509914,3.6,1.14017542509914,2,"Electronic",66.6666666666667,0,"1990s",60,40,"Europe",60,""
"230","Hiphop_MED_14","Hip-hop","Medium","Voldemort","Freeze Corleone",NA,"2023","yes","""eh""",00:03:16,00:03:46,NA,14,2.66666666666667,1.52752523165195,1.66666666666667,1.15470053837925,3.33333333333333,1.15470053837925,2.33333333333333,1.52752523165195,2.33333333333333,0.577350269189626,2.33333333333333,2.3094010767585,2,"Electronic",40,0,"1980s, 2000s, 2010s",33.3333333333333,0,"Europe",66.6666666666667,""
"231","Jazz_HIGH_08","Jazz","High","Autumn Leaves","Nat King Cole",NA,"1955","yes","""oh""",00:01:16,00:01:46,"https://open.spotify.com/playlist/68Bws1TCZzXB2GN240zjIL?si=85cf478988964cfa",8,3.66666666666667,1.52752523165195,1.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,2,"Film",50,66.6666666666667,"pre1960",100,0,"USA_Canada",66.6666666666667,""
"232","Jazz_HIGH_09","Jazz","High","Feeling Good","Michael Bublé",NA,"2005","no",NA,00:02:12,00:02:42,NA,9,3.2,1.09544511501033,3,1,2.4,0.547722557505166,2.6,0.894427190999916,3,1,3.6,0.547722557505166,2,"Film",57.1428571428571,40,"1960s, pre1960",40,0,"USA_Canada",100,""
"233","Jazz_HIGH_10","Jazz","High","Fly Me To The Moon","Frank Sinatra",NA,"1962","no",NA,00:01:12,00:01:42,NA,10,4.25,0.957427107756338,3.5,1.91485421551268,3,1.15470053837925,3.5,1.29099444873581,3.75,0.5,3.25,0.957427107756338,2,"Jazz",75,100,"pre1960",75,25,"USA_Canada",100,""
"234","Jazz_HIGH_11","Jazz","High","My Baby Just Cares for Me","Nina Simone",NA,"1959","no",NA,00:01:10,00:01:40,NA,11,4,1,5,0,2,1,3.66666666666667,1.15470053837925,3.66666666666667,1.15470053837925,2.66666666666667,1.15470053837925,2,"Jazz",100,100,"pre1960",66.6666666666667,0,"USA_Canada",100,""
"235","Jazz_HIGH_12","Jazz","High","So What","Miles Davis",NA,"1959","no",NA,00:00:34,00:01:04,NA,12,3.5,1.73205080756888,2.75,2.06155281280883,2,1.4142135623731,3.5,1.73205080756888,4,1.15470053837925,3,0.816496580927726,2,"Jazz",50,50,"1970s, pre1960",50,0,"USA_Canada",75,""
"236","Jazz_HIGH_13","Jazz","High","Summertime","Ella Fitzgerald, Louis Armstrong",NA,"1958","no",NA,00:00:00,00:00:30,NA,13,4.4,0.547722557505166,4.6,0.547722557505166,3.4,0.894427190999916,5,0,3.8,0.836660026534076,2.2,0.836660026534076,2,"Jazz",83.3333333333333,100,"pre1960",80,0,"USA_Canada",100,""
"237","Jazz_HIGH_14","Jazz","High","The Girl From Ipanema","Stan Getz",NA,"1964","no",NA,00:02:34,00:03:04,NA,14,5,0,4.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,4,0,3,0,3,0,2,"Jazz",75,100,"1970s",66.6666666666667,33.3333333333333,"Europe, Latin_SouthAm, USA_Canada",33.3333333333333,""
"238","Jazz_LOW_15","Jazz","Low","Ainda Mais Amor","Nicola Conte",NA,"2016","yes","""ooo""",00:01:01,00:01:31,"https://open.spotify.com/playlist/10v6f00cTnwzrAEHo573Pd?si=d0785e2c64074af3",15,3.6,0.547722557505166,1.4,0.547722557505166,2.8,0.447213595499958,2.8,1.30384048104053,3,0.707106781186548,4.2,0.447213595499958,1,"Jazz",66.6666666666667,80,"1990s",40,20,"USA_Canada",80,""
"239","Jazz_LOW_16","Jazz","Low","Girl Talk","Dave Siebels",NA,"2008","no",NA,00:00:00,00:00:30,NA,16,4.33333333333333,0.577350269189626,2,1.73205080756888,3,2,3.66666666666667,1.52752523165195,3.66666666666667,1.52752523165195,3.33333333333333,1.52752523165195,1,"Jazz",100,100,"1960s, 1970s, 1990s",33.3333333333333,0,"USA_Canada",100,""
"240","Jazz_LOW_17","Jazz","Low","London in July","Corky Hale",NA,"2012","no",NA,00:00:00,00:00:30,NA,17,3,1.4142135623731,1.25,0.5,2.5,0.577350269189626,3.25,0.957427107756338,3.25,0.957427107756338,3.25,0.957427107756338,1,"Jazz",60,75,"1960s, 1970s",50,0,"USA_Canada",75,""
"241","Jazz_LOW_18","Jazz","Low","Medusa","Grupo Medusa",NA,"2023","no",NA,00:00:00,00:00:30,NA,18,3.6,1.14017542509914,1,0,2.8,1.48323969741913,3,1.22474487139159,3.2,0.836660026534076,4,1,1,"Jazz",42.8571428571429,60,"1990s",40,0,"Europe",60,""
"242","Jazz_LOW_19","Jazz","Low","Sembellogy","Sembello",NA,"2003","no",NA,00:00:00,00:00:30,NA,19,3.4,1.14017542509914,2.2,1.30384048104053,2.8,1.48323969741913,3.8,1.09544511501033,4.2,0.836660026534076,4.8,0.447213595499958,1,"Jazz",83.3333333333333,100,"2000s",40,40,"USA_Canada",60,""
"243","Jazz_LOW_20","Jazz","Low","Tempest","Steve Coleman and the Council of Balance",NA,"2015","no",NA,00:00:00,00:00:30,NA,20,3.2,0.836660026534076,1.4,0.894427190999916,3.2,1.09544511501033,3,1,2.6,0.894427190999916,2.8,0.836660026534076,1,"Jazz",80,80,"1970s, pre1960",40,0,"USA_Canada",80,""
"244","Jazz_LOW_21","Jazz","Low","Thinking of You, Mjq","Cal Tjader Quarter",NA,"1957","no",NA,00:01:23,00:01:53,NA,21,3.2,1.6431676725155,1.4,0.894427190999916,2,1,4,0.707106781186548,4,0.707106781186548,3.8,0.836660026534076,1,"Jazz",60,60,"pre1960",80,0,"USA_Canada",100,""
"245","Jazz_MED_01","Jazz","Medium","Crepuscholo Sul Mare","Piero Umiliani",NA,"1967","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/5RVtBv6GA0NpYgJblJVClc?si=da4e976ecf8c4e5f",1,2.4,0.547722557505166,1.6,0.894427190999916,2.2,0.836660026534076,2.2,0.836660026534076,3.2,0.447213595499958,2.4,0.547722557505166,3,"Folk, Classical",28.5714285714286,20,"1960s, 1970s",40,40,"Latin_SouthAm",60,""
"246","Jazz_MED_02","Jazz","Medium","I Guess I'll Hang My Tears Out To Dry - Rudy Van Gelder","Dexter Goron",NA,"1944","no",NA,00:00:00,00:00:30,NA,2,3.4,0.894427190999916,1.6,1.34164078649987,2.4,0.894427190999916,2.8,1.30384048104053,2.8,0.447213595499958,2,0.707106781186548,3,"Jazz",100,100,"pre1960",40,0,"USA_Canada",100,""
"247","Jazz_MED_03","Jazz","Medium","Keep On","Alfa Mist",NA,"2017","no",NA,00:00:23,00:00:53,NA,3,3.66666666666667,1.15470053837925,1,0,1.33333333333333,0.577350269189626,4.66666666666667,0.577350269189626,4,1,2.66666666666667,0.577350269189626,3,"Jazz",50,66.6666666666667,"1960s",66.6666666666667,0,"Europe",66.6666666666667,""
"248","Jazz_MED_04","Jazz","Medium","Moanin'","Art Blakely& The Jazz Messengers",NA,"1958","no",NA,00:00:00,00:00:30,NA,4,4,1,3,2,1.66666666666667,1.15470053837925,4.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,2.66666666666667,1.15470053837925,3,"Jazz",100,100,"1960s, 2000s, pre1960",33.3333333333333,0,"USA_Canada",66.6666666666667,""
"249","Jazz_MED_05","Jazz","Medium","Skating","Vince Guaraldi","A Charlie Brown Christmas","1965","no",NA,00:00:00,00:00:30,NA,5,2.5,1.29099444873581,1,0,1.5,0.577350269189626,3,0.816496580927726,3.5,0.577350269189626,2,0.816496580927726,3,"Jazz",50,50,"1960s, 1990s, 2010s, pre1960",25,25,"USA_Canada",75,""
"250","Jazz_MED_06","Jazz","Medium","Take Five","Paul Desmond",NA,"1959","no",NA,00:00:00,00:00:30,NA,6,4,0,4.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,3,0,2.66666666666667,0.577350269189626,3,"Jazz",100,100,"1970s",66.6666666666667,0,"USA_Canada",100,""
"251","Jazz_MED_07","Jazz","Medium","Turiya & Ramakrishna","Alice Coltrane",NA,"1970","no",NA,00:00:00,00:00:30,NA,7,3,0.816496580927726,1.75,0.5,1.5,0.577350269189626,3.25,0.5,3.25,0.957427107756338,2,0.816496580927726,3,"Jazz",60,75,"pre1960",50,0,"Europe, USA_Canada",50,""
"252","Metal_HIGH_01","Metal","High","Baptized In The Redemption","Roadrunner United",NA,"2005","no",NA,00:02:07,00:02:37,"https://open.spotify.com/playlist/7vkSrbQeimYCc6OgxBmDM5?si=855a5548668b42b7",1,3.4,1.34164078649987,1,0,2.4,1.34164078649987,1.8,1.30384048104053,2.2,0.836660026534076,4.8,0.447213595499958,3,"Rock",57.1428571428571,60,"2000s",60,60,"USA_Canada",80,""
"253","Metal_HIGH_02","Metal","High","Can I Play with Madness","Iron Maiden",NA,"1988","yes","""duh""",00:02:28,00:02:58,NA,2,3.8,1.30384048104053,2.8,1.48323969741913,3.4,1.14017542509914,4,1.22474487139159,4,0.707106781186548,4.8,0.447213595499958,3,"Rock",50,60,"1990s",60,20,"Europe",80,""
"254","Metal_HIGH_03","Metal","High","Chop Suey!","System of a Down",NA,"2001","no",NA,00:00:15,00:00:45,NA,3,3.66666666666667,2.3094010767585,3.33333333333333,2.08166599946613,4,0,3.33333333333333,2.08166599946613,3,1.73205080756888,4,1.73205080756888,3,"Rock",75,33.3333333333333,"2010s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"255","Metal_HIGH_04","Metal","High","Down With the Sickness","Disturbed",NA,"2000","yes","""oh wa ah ah ah"", ""ogh ogh""",00:00:23,00:00:53,NA,4,3.66666666666667,1.52752523165195,2.66666666666667,1.52752523165195,2,1,2,1.73205080756888,2.33333333333333,1.52752523165195,4.66666666666667,0.577350269189626,3,"Rock",50,33.3333333333333,"2000s",66.6666666666667,66.6666666666667,"Europe",66.6666666666667,""
"256","Metal_HIGH_05","Metal","High","Enter Sandman","Metallica",NA,"1991","no",NA,00:00:34,00:01:04,NA,5,4.5,0.577350269189626,4,1.4142135623731,2,0.816496580927726,4,0,3.75,0.5,4.25,0.5,3,"Rock, Metal",50,75,"1990s",100,100,"USA_Canada",100,""
"257","Metal_HIGH_06","Metal","High","Killing in the Name","Rage Against the Machine",NA,"1992","no",NA,00:00:00,00:00:30,NA,6,4,1,2.66666666666667,2.08166599946613,3.66666666666667,1.15470053837925,3.33333333333333,1.52752523165195,3.33333333333333,1.52752523165195,4,1,3,"Rock",75,33.3333333333333,"2000s",66.6666666666667,33.3333333333333,"USA_Canada",100,""
"258","Metal_HIGH_07","Metal","High","What I've Done","Linkin Park",NA,"2007","no",NA,00:00:00,00:00:30,NA,7,3.25,0.957427107756338,2.25,0.957427107756338,3.25,1.70782512765993,4,0.816496580927726,3.5,0.577350269189626,4,0.816496580927726,3,"Rock",50,25,"1980s",50,0,"Europe",50,""
"259","Metal_LOW_08","Metal","Low","Cruciality","Anosmic",NA,"2023","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/4xq9oRxZxGf7HQcGi2IdO1?si=b94ba75e5ce74a05",8,3,1.73205080756888,1.66666666666667,1.15470053837925,2,1,3.33333333333333,1.52752523165195,2.66666666666667,0.577350269189626,3,0,2,"Rock",50,33.3333333333333,"2000s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"260","Metal_LOW_09","Metal","Low","Darkside","Sacred Sin",NA,"2019","yes","""oowoaa"" (death growl)",00:00:00,00:00:30,NA,9,3.6,1.14017542509914,1.8,1.30384048104053,2.4,1.14017542509914,2.8,1.30384048104053,3,1,4.2,0.447213595499958,2,"Metal",62.5,100,"1990s, 2010s",40,40,"Europe",60,""
"261","Metal_LOW_10","Metal","Low","Endzeit","Aphotic",NA,"2023","no",NA,00:00:05,00:00:35,NA,10,3.75,0.5,1,0,2.75,0.957427107756338,3.25,0.957427107756338,2.5,1.29099444873581,3,0.816496580927726,2,"Rock, Metal",50,66.6666666666667,"1990s",75,0,"Europe, USA_Canada",50,""
"262","Metal_LOW_11","Metal","Low","Kälte","Stories Of A Dark Soul",NA,"2019","no",NA,00:00:15,00:00:45,NA,11,4.66666666666667,0.577350269189626,2.33333333333333,2.3094010767585,1.66666666666667,0.577350269189626,3.66666666666667,1.52752523165195,4,1,4.33333333333333,1.15470053837925,2,"Metal",60,100,"1990s",66.6666666666667,33.3333333333333,"Europe",66.6666666666667,""
"263","Metal_LOW_12","Metal","Low","Telarum Digitum","We Came From The Lengthy Split",NA,"2016","yes","""uhooa"" (death growl)",00:00:00,00:00:30,NA,12,3,1.82574185835055,1,0,1.5,0.577350269189626,2,1.15470053837925,2.25,1.25830573921179,3.25,0.957427107756338,2,"VG",50,25,"1970s, 1980s, 2000s, 2020s",25,0,"USA_Canada",75,""
"264","Metal_LOW_13","Metal","Low","Under the Knife","Earthstomper",NA,"2020","no",NA,00:00:43,00:01:13,NA,13,4,1,1,0,2.4,1.34164078649987,3,1.22474487139159,2.8,1.30384048104053,4.8,0.447213595499958,2,"Rock, Metal",42.8571428571429,60,"2000s",40,0,"Europe, USA_Canada",40,""
"265","Metal_LOW_14","Metal","Low","Viaje Por Existir","Hellangels",NA,"2014","no",NA,00:01:31,00:02:01,NA,14,2.33333333333333,0.577350269189626,2,1.73205080756888,3.33333333333333,2.08166599946613,2.33333333333333,1.52752523165195,2.33333333333333,0.577350269189626,3.33333333333333,2.08166599946613,2,"Metal",40,66.6666666666667,"1980s",66.6666666666667,33.3333333333333,"Europe",66.6666666666667,""
"266","Metal_MED_15","Metal","Medium","Check My Brain","Alice In Chains",NA,"2009","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/3mhD1JtKTQV3gOTZFlAMaD?si=38b5b815436340cb",15,4.2,0.447213595499958,1.4,0.547722557505166,2.6,0.547722557505166,4.2,0.447213595499958,3.4,0.547722557505166,3.8,0.447213595499958,1,"Rock",66.6666666666667,40,"1990s, 2000s",40,40,"USA_Canada",80,""
"267","Metal_MED_16","Metal","Medium","Clown","Korn",NA,"1994","no",NA,00:00:45,00:01:15,NA,16,3.33333333333333,1.15470053837925,1.33333333333333,0.577350269189626,3.33333333333333,1.15470053837925,3,1,2.66666666666667,0.577350269189626,4.66666666666667,0.577350269189626,1,"Metal",60,100,"1970s, 1990s, 2000s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,""
"268","Metal_MED_17","Metal","Medium","OptiMystic","Alyag",NA,"2018","no",NA,00:01:07,00:01:37,NA,17,3,0.816496580927726,1,0,3,1.15470053837925,3.75,1.25830573921179,3,0.816496580927726,4,1.4142135623731,1,"Rock",40,25,"1990s",75,0,"Europe",50,""
"269","Metal_MED_18","Metal","Medium","School Revolution","Voice of Baceprot",NA,"2003","no",NA,00:00:00,00:00:30,NA,18,3.4,0.894427190999916,1,0,2.6,1.14017542509914,3.4,0.894427190999916,3.4,0.547722557505166,4.4,0.894427190999916,1,"Rock",60,20,"2010s",40,0,"USA_Canada",100,""
"270","Metal_MED_19","Metal","Medium","Thunderhorse","Dethklok (Metalocalypse)",NA,"2001","no",NA,00:01:59,00:02:29,NA,19,3.8,1.30384048104053,2.4,0.894427190999916,1.6,0.894427190999916,3.2,1.48323969741913,3.4,1.14017542509914,5,0,1,"Rock",57.1428571428571,40,"1980s, 1990s",40,0,"USA_Canada",80,""
"271","Metal_MED_20","Metal","Medium","Welcome to the Family","Avenged Sevenfold",NA,"2010","no",NA,00:02:13,00:02:43,NA,20,3.8,1.09544511501033,1.4,0.894427190999916,2.8,0.836660026534076,3.2,1.6431676725155,3.2,1.30384048104053,4.4,0.547722557505166,1,"Rock",66.6666666666667,40,"1970s",60,0,"Europe",80,""
"272","Metal_MED_21","Metal","Medium","Wish","Nine Inch Nails",NA,"1992","yes","""ttuh"", ""huh""",00:01:44,00:02:14,NA,21,3.4,0.894427190999916,1.2,0.447213595499958,2.2,0.836660026534076,3.2,1.30384048104053,3.2,0.447213595499958,4,0.707106781186548,1,"Electronic, Metal",42.8571428571429,60,"1990s, 2000s",40,40,"USA_Canada",80,""
"273","Pop_HIGH_15","Pop","High","Break the Rules","Charlie XCX",NA,"2014","yes","""nah""",00:02:47,00:03:17,"https://open.spotify.com/playlist/6WeJwh8DV1QwDJjWk3xPB9?si=00046045a5604bef",15,3,1,1.4,0.547722557505166,2,0,2.2,0.836660026534076,3.4,0.547722557505166,4,0.707106781186548,1,"Pop",44.4444444444444,80,"1990s",60,20,"Europe",60,""
"274","Pop_HIGH_16","Pop","High","Hard Feelings/Loveless","Lorde",NA,"2017","yes","""huh""",00:02:24,00:02:54,NA,16,3,1,1,0,2.33333333333333,1.52752523165195,2.33333333333333,1.52752523165195,3,1,3.33333333333333,1.15470053837925,1,"Electronic",50,33.3333333333333,"2000s, 2010s, 2020s",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,""
"275","Pop_HIGH_17","Pop","High","Love Again","Dua Lipa",NA,"2021","no",NA,00:00:00,00:00:30,NA,17,4,0,2.75,1.5,3.75,1.25830573921179,3,0.816496580927726,3.5,0.577350269189626,3,0.816496580927726,1,"Film, Classical",33.3333333333333,25,"1970s, 1980s, 1990s, 2010s",25,0,"Europe",75,""
"276","Pop_HIGH_18","Pop","High","Ocean Eyes","Billie Eilish",NA,"2017","yes","""ah"", ""dah"", ""duh"", ""ooo"", ""yeah""",00:02:11,00:02:41,NA,18,3.6,1.51657508881031,1,0,2.2,1.09544511501033,2.8,1.30384048104053,3,0.707106781186548,2.4,0.547722557505166,1,"Ambient",66.6666666666667,0,"1970s",40,20,"USA_Canada",60,""
"277","Pop_HIGH_19","Pop","High","Slow Dancing","V",NA,"2023","yes","""heh""",00:01:50,00:02:20,NA,19,3.8,0.836660026534076,2.4,1.51657508881031,2.6,1.14017542509914,4.4,0.547722557505166,4.2,0.836660026534076,4.6,0.547722557505166,1,"Pop",50,60,"1980s",80,0,"USA_Canada",80,""
"278","Pop_HIGH_20","Pop","High","The Edge Of Glory","Lady Gaga",NA,"2011","no",NA,00:03:18,00:03:48,NA,20,4.8,0.447213595499958,2.8,1.48323969741913,3.2,0.447213595499958,4,1,4.6,0.547722557505166,4.6,0.547722557505166,1,"Dance",62.5,0,"1990s",40,20,"Europe",100,""
"279","Pop_HIGH_21","Pop","High","We Found Love","Rihanna",NA,"2011","no",NA,00:00:53,00:01:23,NA,21,2.4,1.34164078649987,1.4,0.547722557505166,2.2,0.836660026534076,3,1.22474487139159,3,0,2,0.707106781186548,1,"Ambient",37.5,40,"1990s",40,20,"Europe",80,""
